intercept,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 비율,근린생활시설 비율,단독주택 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,(주거인구+직장인구) / 유동인구,주거인구/직장인구,10_30 / 40_60,점포밀도,x,y,BAS_ID
222.40834132571848,-17.605223342227706,0.0038158195854340526,0.0010606409020309047,-180.17111752780343,-30.166177675128868,-0.13858640203203074,-0.03478992902312779,-0.02188423716100777,-7.22326682769815,-153.9441635368306,0.1174374832947487,0.5341143309098703,0.20256427178929798,0.567146680678801,-0.004394864056179003,-1.788796117048165e-06,9.788993194640811e-07,-1.2418790388567813e-07,-33.64151111414604,-14.871133171900134,-36.273563589604876,-0.22188772883117042,-0.8540286504349809,0.369701507421554,0.005420871817623242,-6.293582840551991,-0.22625905622379455,4.336928834178645e-05,29.755297313435015,-0.15656040313487196,-60.09170368865148,0.03015673888127578,126.70802741158735,37.5214043470635,21310
222.3594700513332,-17.46820366893769,0.003823074086178468,0.001076004144731614,-180.78423057154015,-30.20838071791141,-0.14356714275062105,-0.033345559178107435,-0.023258261831048933,-7.245393832398485,-154.17771305072952,0.11684780598647121,0.5141619069592259,0.2658347177881944,0.5757925769395066,-0.004577315226517354,-1.5979162039471082e-06,8.651333871758454e-07,-1.4123388879113478e-07,-34.04038031904552,-15.448349077067626,-36.942440314499805,-0.40566117571002797,-0.9818796695892693,0.24931100870951073,0.005409679051551744,-6.310750242696869,-0.24840852735869162,4.3498237928772485e-05,28.014869166062837,-0.14922776513104488,-60.26264540140035,0.029594010035494656,126.70645139187884,37.51875080500249,21311
222.37746093254648,-17.04578692928768,0.0037535597878415403,0.0010799308526175996,-180.722405679242,-30.207689114369416,-0.1468124768027697,-0.03168858884205347,-0.023657905058280613,-7.194469846443225,-153.55076115159022,0.11646851785591783,0.5027620730331955,0.3383380386450525,0.5765540937422713,-0.0046572268766351035,-1.4846884472637308e-06,7.563106235134434e-07,-1.531362643909883e-07,-34.35384282890131,-15.578071909641489,-37.39368540688908,-0.492785555971547,-1.0592320429035187,0.169393792084303,0.00559979791066241,-6.30250637646691,-0.2409709757745162,4.401883725431274e-05,27.732660270551932,-0.1380291221723193,-60.3119793787794,0.02999809758433834,126.70691946411556,37.51509833713639,21312
222.3933997358073,-16.16958011680631,0.0035647371092400637,0.0010840820758718649,-180.80676245694366,-30.208536323582642,-0.15441210370995093,-0.028449056727351815,-0.02344403889029261,-7.210546925164452,-152.61160194049273,0.11564236736311202,0.4753891273690545,0.4993686329578937,0.6045133232473309,-0.004843020476032104,-1.3314927256215725e-06,5.367282703966497e-07,-1.770172726277759e-07,-34.947483505633514,-15.94893949304832,-38.4131582721515,-0.7633802685751133,-1.235026389435333,-0.022391733083257925,0.005644536592780414,-6.291763291103095,-0.23858102479054766,4.4969332095590254e-05,24.606150955912838,-0.09337962301297292,-60.38940781156447,0.029690242285414503,126.70652058482338,37.51059783447811,21313
222.01520417450035,-16.40756265407347,0.0022699273404910934,0.0008985221936964069,-184.1823727539552,-30.602208230955426,-0.15528211415643198,-0.0347383555101632,-0.015536278896769411,-7.754802347061284,-153.3049343499843,0.11657226315802938,0.5494007894786894,0.13533345646337594,0.4821413955693301,-0.004506585801055151,-1.4436332278012957e-06,9.037976073591997e-07,-1.0494791679360617e-07,-34.47355703242305,-15.30548852418898,-35.51428077811307,-0.08985883162556585,-0.8413628066859363,0.4268942902483496,0.006030030693865538,-6.458339480020789,-0.31020109263022194,4.284650488381106e-05,38.02744919276755,-0.17227571473561298,-60.76686079771221,0.031889792022605695,126.71319259164342,37.52037539808062,21314
221.55790057093049,-15.202443809534751,0.00025363975308989465,0.0006874538064949337,-188.50478050504628,-31.07285642308819,-0.16923390853832132,-0.03542890525339349,-0.007733822928425525,-8.799411895286173,-153.64355646183196,0.11541257559405618,0.5617976917027458,0.09593098016360399,0.40285225432899135,-0.00466706370974893,-1.237718193069012e-06,8.857764106454319e-07,-7.643900722742034e-08,-35.22363244662523,-15.666564417076046,-34.62234901197609,-0.031141495409089004,-0.8473033439445168,0.4724941436654467,0.006533762989443643,-6.6567120390501895,-0.4423118541690111,4.1946590449178796e-05,47.091707169116106,-0.18055253368923677,-61.423758431492665,0.032486778458991915,126.71891876142693,37.52020716759903,21315
221.144690579675,-12.74245514402116,-0.002065406569459351,0.0004496141471660822,-192.1164141417105,-31.49230863889052,-0.18170548230683042,-0.035932151700383386,-0.0062776666712979125,-10.541652999945754,-154.16662561439585,0.11392726900177175,0.5678898729307893,0.06760393456067317,0.3367494314369048,-0.00489509308187417,-1.0989445372454486e-06,8.91748543524291e-07,-4.0435305664266894e-08,-35.94502467342113,-15.939337166120694,-33.503857089456346,-0.044718758225127844,-0.8754663801652323,0.5102250864099449,0.0034515153135329874,-6.840894070338759,-0.5551481307054786,4.079562032995889e-05,44.99709826099034,-0.18493768903111435,-61.9310162178499,0.032358795000805074,126.72512332161521,37.52075627781089,21316
220.99803551701166,-8.490944989702186,-0.0034748261297741323,0.00030166444772266584,-192.98635754366256,-31.661547764596698,-0.18909210258279224,-0.03520898584859032,-0.008640514732804902,-12.075876783527406,-152.8170150752967,0.11283793404443938,0.5688271071413631,0.05792823431189369,0.30227929616176225,-0.005083925839744134,-9.840803991508928e-07,8.937359753142494e-07,-1.5618245090944508e-08,-36.385201723653026,-15.846256815703615,-32.413535042194056,-0.068011355736762,-0.8846912939348083,0.5706554255122847,0.0006928274492801644,-6.908924400703133,-0.5376960768202612,4.032082067675032e-05,37.37825631839465,-0.18645301392350783,-62.04023776931656,0.03230299455083074,126.73053373535897,37.52055707999099,21317
221.03017333735906,-1.9797369029007785,-0.004129947324240203,0.00022181010934683727,-192.00941508067206,-31.66899735037046,-0.19482790480974616,-0.03395050661628353,-0.009604656461938107,-13.180016357607006,-149.55570205659055,0.11230720930107334,0.5685603747869112,0.09633757344640004,0.2909623433484235,-0.00528519301821078,-8.868178522161634e-07,9.218046638981823e-07,-1.1003061262304894e-09,-36.397437208224744,-15.268726408063293,-31.116580621839383,-0.04701957405672422,-0.8415450619254488,0.6999892113560392,-0.00041955607263478194,-6.894242443277741,-0.3904423056793115,4.034076531831711e-05,31.885377965545942,-0.18693640263090844,-61.874292515647795,0.03249559037432843,126.7361576234256,37.52074545539758,21318
221.11449413917774,8.538815560460502,-0.004380577031503076,0.00016558783482549131,-190.04342974138706,-31.645243602296198,-0.20531105752803866,-0.03248942557759621,-0.010606707150950443,-13.767589093916918,-145.2435078806239,0.11169680513839449,0.5621435650555835,0.3712406778109329,0.3020613337043327,-0.005659438809288755,-6.46307215878583e-07,9.868610814665216e-07,-1.8187625399708078e-08,-35.87874628629932,-13.993907615801911,-29.62250622977241,-0.051528849928000664,-0.7973490901873297,0.8900715039838671,-0.0023610761995788592,-6.851216163514591,-0.12412948242605781,4.129836619299938e-05,24.295827666916814,-0.18825159267099772,-61.59705862802494,0.032377584645704775,126.74321514378205,37.5219067233361,21319
221.147230937487,15.825309097366649,-0.004481874528422937,0.0001381448550336888,-188.79437588361523,-31.64192132832037,-0.21465136642380794,-0.030611813187111245,-0.011063821440188935,-13.82464400165966,-143.36564766660754,0.11047244149213083,0.5522640200976945,0.6332007392828605,0.31403255524701845,-0.00594336067235912,-4.042385913467038e-07,9.885357657885747e-07,-6.027646094015951e-08,-35.616000992244665,-12.79718598050735,-29.172711717027813,-0.2385295682864499,-0.8672277256880929,0.9213034488466165,-0.0054843378257159354,-6.8363496412426485,0.026168703688621453,4.170590379297274e-05,21.225796915430074,-0.1899636249956101,-61.491734580605474,0.03158351899641443,126.7488155826459,37.520512435412016,21320
221.17834925875013,7.397309430975117,-0.0039983356597333,0.00021965139621496434,-189.77588178478288,-31.55731373590001,-0.19902746473475857,-0.030931380603917414,-0.009774515655455658,-13.541244214435174,-145.1565179703372,0.11174417114998533,0.5629727520448873,0.28405815522836125,0.2906367600020848,-0.0055166277484086,-7.09203332331667e-07,9.100415262031517e-07,-2.868792559434057e-08,-36.19693125579154,-14.116818456532645,-30.22517986369988,-0.15830214113325825,-0.8302466496173679,0.8059546493597125,-0.0013626690364614896,-6.825243868715166,-0.17483241692631696,4.125400836071184e-05,26.935545192025405,-0.18767188654641548,-61.57062986791364,0.032470226982234604,126.74324183744143,37.51850596365194,21321
221.12323351761194,23.384677030664335,-0.005269767674910568,2.2970073914412492e-05,-187.16768794225584,-31.769463117259548,-0.2386569739237018,-0.02929789499824523,-0.01245244209941922,-13.847845363477912,-142.422387808492,0.10690093773062555,0.5320250976450259,0.9667664625863854,0.34915352241345965,-0.006482993894032145,7.483369841458468e-08,1.0176912790912069e-06,-1.1586839788304065e-07,-35.38688583967802,-11.816630611838395,-28.697421402138986,-0.6431970889346736,-1.1490302443985896,0.8455979730299564,-0.013216254813429584,-6.860095562248842,0.22060667935810496,3.979812339678424e-05,18.009487833832473,-0.19425204814682237,-61.48398769010398,0.027333376457879276,126.75566589791076,37.52007688820165,21322
220.99413745743746,-6.0839770949718215,-0.003910484625384716,0.0002597277327237956,-192.73610693990523,-31.66515915913277,-0.1898206859949141,-0.03296281893156461,-0.009493953258005493,-13.054395921643051,-151.09178461724008,0.11206573981167917,0.5666275958655594,0.06117583818309294,0.2804232118757369,-0.005139700300360608,-8.525297862214604e-07,8.262452347491538e-07,-1.0442383750503221e-08,-36.83340115967279,-15.715920028984561,-32.22002767804875,-0.1695581798617014,-0.9128447260251489,0.5813672328003354,-0.0005230092110374946,-6.912705979946885,-0.5242767293294366,4.073495614024335e-05,34.96675453747272,-0.18700637525360345,-62.000239383513765,0.03234243098552183,126.73380894864344,37.51608671250486,21323
221.08259508568105,-1.300797000942603,-0.003897228770439805,0.00025762902568586055,-191.57920772218174,-31.600261893249577,-0.19029477207349785,-0.031335885864652205,-0.009474292472446163,-13.280957535994865,-148.59978681492996,0.11183543312308095,0.5644460188124003,0.07556964948744627,0.2801907575672798,-0.0052476036150943105,-7.801580858243391e-07,8.190036447379094e-07,-1.5348341700522485e-08,-36.74603684212074,-15.391593254014815,-31.754051486249015,-0.23556997469452678,-0.9107226811516446,0.6246902479754713,-0.0009313588357776718,-6.873427225970395,-0.41914979937412467,4.112115622161891e-05,31.60288115665981,-0.18713270669464496,-61.84209561915745,0.03221447616806364,126.73735307054208,37.51538694098997,21324
221.1537088538493,4.712447544361683,-0.0038303252174437556,0.0002597928057157873,-190.51202831319642,-31.55386529068686,-0.19247798570933478,-0.029873591664304786,-0.008964164421530854,-13.315322703238353,-146.18292827102897,0.1114731300948926,0.5604726661220035,0.17830521203417868,0.28407987522545375,-0.00540527141239323,-7.006082250166726e-07,8.242984389567804e-07,-2.716611677552226e-08,-36.6302600389775,-15.050857395534603,-31.28035832663792,-0.33475856282775435,-0.9265566697337342,0.657435051849988,-0.0012015779296881374,-6.842675919116786,-0.3059725003242338,4.143252112944119e-05,28.4281076529832,-0.18762859997718878,-61.71932752089033,0.03191785473874778,126.74211095416764,37.515279842530006,21325
221.15473979679751,13.813393405867297,-0.004158427009144904,0.0002077339155098157,-189.51922746863318,-31.576069564259843,-0.20471547181688363,-0.02891979591253241,-0.008964801669750347,-13.612011332660975,-144.0733913359315,0.11059487238723636,0.5543145603040571,0.4321231808359228,0.2945716985299192,-0.005752616886631432,-5.537404777029118e-07,8.887826157270738e-07,-6.193538966727907e-08,-36.255060767233616,-13.556550518767157,-30.18052830117149,-0.43656054020246066,-0.9241493214477006,0.7657653310401911,-0.0019300865114407486,-6.839153377807663,-0.12310460533164336,4.112171115842147e-05,24.208845252242764,-0.18896831542470782,-61.58888712026741,0.03164584129241195,126.7485031464966,37.51560938874926,21326
221.04950816530123,-2.3412931643608044,-0.0038492232142003278,0.00027530753880424723,-192.07727702750347,-31.609627244939574,-0.1874641593923198,-0.030312910498636055,-0.009188433299576491,-13.332163907190669,-148.85815397348262,0.11153172239626616,0.5612379738157731,0.07053459856041269,0.2761573153344139,-0.0052206605579949925,-7.390758238370254e-07,7.683351384156557e-07,-1.81074113270376e-08,-36.967608014341984,-15.87855182658118,-32.388939969134626,-0.36429146504935767,-0.9684982492825154,0.5538847606373494,-0.001067237052171654,-6.890214503249938,-0.4945808977482915,4.1388339346746305e-05,31.441740393207116,-0.18748283856321915,-61.930863850904956,0.03188518137786381,126.73710299172977,37.512701817751,21327
220.97165398686698,-7.539490835126552,-0.0038601793887089683,0.0002736014699985762,-193.0587719264551,-31.66241926453165,-0.18736353695606667,-0.0317965535141065,-0.009812331026736124,-13.316173370911791,-151.09417805310818,0.11183741577768208,0.5649910027029382,0.06028473675211533,0.27125871328779444,-0.005086371509806646,-8.085025400469905e-07,7.734303628212665e-07,-1.2741931378589691e-08,-37.05649430870402,-15.966433025271003,-32.72847277370991,-0.2488294381076921,-0.9424427858978766,0.5443027303255287,-0.000831752446986512,-6.921966651654994,-0.5850951527620474,4.106503697456395e-05,35.431605323104364,-0.18727516407010933,-62.04669103376648,0.03223809863837758,126.73357519465186,37.5129551650066,21328
221.10435377182495,-13.705905310911891,-0.002125871312248887,0.00044325061129581715,-192.45952585073303,-31.528507994596477,-0.18188800256771154,-0.0350321720346992,-0.009237250321010072,-10.606094285608277,-154.21493602262638,0.11346269957990752,0.5670549253357098,0.11707810156585699,0.3129594451143966,-0.004808274441619954,-1.0186358602950177e-06,8.249914966762107e-07,-4.720899830942057e-08,-36.48335833328152,-16.179975645664996,-33.85981198067283,-0.0667518061609941,-0.9143199234452315,0.46878278053288247,0.0018754928415162808,-6.862441208070974,-0.6105049304019785,4.126218726608626e-05,46.624999700702176,-0.18526235493356838,-62.02516059141102,0.032757855598427185,126.7248954590203,37.516428945139154,21329
220.91378210605086,-11.673897421356124,-0.0035312518732198714,0.00030286844571905127,-193.97732626027485,-31.713051945384642,-0.18831311385928795,-0.03468830604774208,-0.009477934398433453,-12.307773767488515,-154.0998715542319,0.11247706908242645,0.5685282585641316,0.08399243152708813,0.2830523868889184,-0.0049660943403834115,-9.52493482389776e-07,8.30322938359933e-07,-1.752396712726329e-08,-36.90620710790729,-16.183119554167234,-33.05725251523933,-0.1016096864617532,-0.9212613682248048,0.512513453067055,0.00010835332186616604,-6.946708586588856,-0.647547021478144,4.044874378730126e-05,40.65707404057611,-0.18678216160662295,-62.19348827687303,0.032504147229942805,126.72914095377996,37.51599952583299,21330
220.91883553407484,-12.571191355413498,-0.0034203373831132844,0.0003138018260783685,-193.8780044344678,-31.698722120908897,-0.18657026946337915,-0.03355685596241705,-0.01182871258110842,-12.604482689587718,-153.51002526431347,0.1122933325016574,0.5682398839990828,0.1293606442118715,0.2670432800247424,-0.0048694646718188475,-9.06723137226801e-07,7.804165813597014e-07,-2.0468506909540026e-08,-37.196692775007975,-16.30314126403671,-33.34629738812644,-0.11375153623326748,-0.929279986199979,0.503355517765692,-0.00038421647702432547,-6.944117921484312,-0.6786208645845142,4.086649503807006e-05,40.92142916440515,-0.18693266284445537,-62.19208655589645,0.03264365326226723,126.72896966340448,37.513023161354845,21331
221.13668535877684,-13.84205658354627,-0.002001746694154803,0.00044997069539962184,-192.05355414328082,-31.512217603215845,-0.18046201867544037,-0.033765143655604096,-0.017450213031311577,-10.608182233572592,-153.0273377816997,0.11321595439113039,0.5678365557545075,0.23019446690298073,0.284777412475565,-0.004649325832815433,-9.69492074626938e-07,7.70157345581048e-07,-5.544298749250292e-08,-36.93435823204058,-16.36888811934952,-34.053147725363885,-0.031959173065357394,-0.9189530261487622,0.46161671150650363,0.0001795055264248648,-6.850520336388989,-0.622361687026491,4.177676821975744e-05,43.724880676619804,-0.18510792375864304,-62.00856400440572,0.03322996478151408,126.72456153357894,37.51284888767801,21332
221.26170701987735,-14.260499082989927,-0.0012806006462679578,0.0005248364642999413,-191.05056535806082,-31.390516113153346,-0.1776715299291911,-0.03430873949823825,-0.014008647643274936,-9.751724418625944,-153.13928379024816,0.1138841353783735,0.5671147675020254,0.18630065036725116,0.3153759696667285,-0.004634426557974069,-1.0366377793290076e-06,7.960050953227335e-07,-6.526143748115091e-08,-36.49059288449085,-16.202194761951166,-34.263339794659075,-0.011051756986144301,-0.9030450632090338,0.4555723589290261,0.0018398345908629012,-6.794608885001779,-0.5680452519820107,4.198374187633503e-05,47.27658970929558,-0.18385539018654742,-61.86899215357396,0.03330074179815593,126.72272411487454,37.514294919956676,21333
222.10310463911378,-14.565654212572339,0.0020321979117223325,0.0008743317948053941,-183.43264474133423,-30.606488154477148,-0.15783716337894485,-0.031184444681796458,-0.021676118981135053,-7.319050937519826,-149.8911209014994,0.11591497388771418,0.5494408547641572,0.31568901522714776,0.42408557890294607,-0.004418909115736219,-1.2254560102245347e-06,7.436894902701016e-07,-1.247843336227278e-07,-35.31807625582395,-15.418265101471668,-35.71757828759172,-0.021536074070235056,-0.8973681707529355,0.3803945774966292,0.0032484669408058445,-6.427567400488671,-0.2595055533326069,4.429840205462819e-05,35.56253937611977,-0.1689668926031466,-60.80415319947325,0.03421840309008127,126.71522085131534,37.512349271270885,21334
221.35561502666147,-12.986701377559159,-0.0012561498098393482,0.000518150067519215,-189.98999946383364,-31.34703584900384,-0.17521475491896715,-0.03150130609040225,-0.026447375079417856,-9.776477515361233,-150.05529015839915,0.11347627311439554,0.56681923456594,0.4618599563471101,0.2731021899251632,-0.0044392466517963435,-9.426558447848462e-07,7.158779287109084e-07,-8.216097842558305e-08,-37.03729568117754,-16.424968454123714,-34.38792002053579,0.014804917316563915,-0.9072563777265898,0.4590201114811058,-0.0004968818542193022,-6.753835688425567,-0.5419290026817775,4.2617398828904807e-05,38.29671410335144,-0.18307937092033605,-61.767487417570706,0.03375328983867241,126.72312378787706,37.51022634485727,21335
221.0280898100714,-12.239733283465878,-0.0029082728156908516,0.00036208517932565014,-192.75035601623898,-31.601279193437435,-0.18240061014647,-0.03164430651339883,-0.017226551158510545,-12.467249009463167,-151.4563952236045,0.11237770373134497,0.5675870936600866,0.19075911885715047,0.2550588097129192,-0.0047089835390732564,-8.579637737623786e-07,7.299548319720191e-07,-3.388765949635767e-08,-37.2714821129864,-16.32995735363065,-33.66046392587616,-0.11808591973763499,-0.9238178452700785,0.5067654337482776,-0.0008182019941526772,-6.89421146656285,-0.6545024953165576,4.1622601817384964e-05,38.91608404045863,-0.18643478049402626,-62.064942699726885,0.032828574844281366,126.72851926211857,37.51048241928701,21336
221.15159346931264,-10.589272424777874,-0.0024755930537043273,0.00040846531419602434,-191.50947164024922,-31.494060540289432,-0.17790809883466646,-0.028951059909549024,-0.021059163950151377,-12.267065433335112,-148.83893739259577,0.11232556874390946,0.5648499655195445,0.2508526925576519,0.24731923276081919,-0.004585821159786183,-7.933592956457007e-07,6.828824968895178e-07,-4.554682194911839e-08,-37.23318297056068,-16.41190260309407,-34.03791917245858,-0.1986398139062076,-0.9387038699372003,0.4975917615929922,-0.0011728725868002756,-6.838628317192931,-0.6223078297560367,4.231079459988888e-05,33.71572744211647,-0.1857776479807732,-61.924043508858624,0.03274450954743299,126.72887410436182,37.50824363218556,21337
221.4514669245098,-11.361696521097421,-0.00121060298243536,0.0005206038472030415,-188.99752040886258,-31.2857623210145,-0.17238335789748038,-0.02859989890275052,-0.030620064605603074,-9.821958691912181,-147.25696517726783,0.11318209219483488,0.5631746576424987,0.5681638054426407,0.25658384404556445,-0.004376117668863013,-8.64477900869546e-07,6.585290697062324e-07,-9.512243790240061e-08,-37.205383388550544,-16.62690330546118,-34.653383279010185,-0.05154563445716001,-0.9274877914578101,0.4499030361079919,-0.0012141455523862119,-6.70917426343374,-0.5101834434994813,4.3072621685940294e-05,29.319401493998736,-0.18217945372189404,-61.65323512205032,0.03357368420477842,126.72367451730786,37.508087894345195,21338
